step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
621,CASH_OUT,1727.14,C67611469,3257.6,1530.46,C26205010,43107.85,44834.99,0,0
621,TRANSFER,20389.19,C82238741,66943.57,46554.38,C98911718,107197.15,127586.34,0,0
621,PAYMENT,138.67,C48668783,376869.15,376730.48,C10856822,0.0,0.0,0,0
621,PAYMENT,838.45,C51464269,439312.34,438473.89,M97393186,0.0,0.0,0,0
621,TRANSFER,5690.68,C94281857,7324.92,1634.24,C96344420,187692.82,193383.5,0,0
621,CASH_OUT,250.57,C63690013,513.39,262.82,C75609379,63001.48,63252.05,0,0
622,TRANSFER,5880.17,C18135295,17739.82,11859.65,C60388958,75689.65,81569.82,0,0
622,CASH_OUT,16997.76,C73380266,17484.72,486.96,C35297417,96608.7,113606.46,0,0
622,TRANSFER,52100.53,C35649468,147249.17,95148.64,C87568940,89752.09,141852.62,0,0
622,PAYMENT,57.03,C47080140,62237.93,62180.9,M87412924,0.0,0.0,0,0
622,PAYMENT,764.1,C21490777,70278.56,69514.46,C29585415,0.0,0.0,0,0
622,PAYMENT,163.14,C26405605,200710.71,200547.57,C63795149,0.0,0.0,0,0
622,TRANSFER,5051.98,C41227216,14096.5,9044.52,C78626154,26367.47,31419.45,0,0
622,PAYMENT,536.71,C85663295,201210.27,200673.56,C10091737,0.0,0.0,0,0
622,DEBIT,1848.03,C65026398,5239.13,3391.1,C36450861,99792.19,101640.22,0,0
622,CASH_OUT,4784.36,C45617024,5224.26,439.9,C95594482,39583.4,44367.76,0,0
622,TRANSFER,3377.87,C70505620,10937.66,7559.79,M85554415,164482.49,167860.36,0,0
622,TRANSFER,10861.01,C95585469,40082.97,29221.96,M40097200,164550.11,175411.12,0,0
622,TRANSFER,3003.28,C98269682,3784.77,781.49,C55172462,187624.5,190627.78,0,0
622,PAYMENT,3187.48,C64266464,138211.17,135023.69,M79703656,0.0,0.0,0,0
623,TRANSFER,11876.62,C14915156,24046.75,12170.13,M69374716,148811.54,160688.16,0,0
623,TRANSFER,498517.9,C77292380,607423.47,108905.57,M75927774,30889.98,0.0,1,1
623,DEBIT,4008.6,C94214382,5449.71,1441.11,C29353063,36196.55,40205.15,0,0
623,TRANSFER,31119.53,C90893133,45141.87,14022.34,M19898653,125561.55,156681.08,0,0
623,CASH_OUT,641.38,C23298711,1065.28,423.9,C67631581,76754.21,77395.59,0,0
623,PAYMENT,2330.56,C38270233,61275.46,58944.9,C61367949,0.0,0.0,0,0
623,CASH_OUT,3989.39,C13278320,4122.3,132.91,C35504548,61261.96,65251.35,0,0
623,CASH_OUT,5047.45,C35265073,11749.27,6701.82,C36189702,24220.04,29267.49,0,0
623,TRANSFER,13780.68,C81979055,18889.71,5109.03,C94299475,121301.78,135082.46,0,0
623,PAYMENT,4887.07,C42100652,460835.69,455948.62,M28392710,0.0,0.0,0,0
623,CASH_OUT,5037.15,C44269370,13994.27,8957.12,C60147077,22622.08,27659.23,0,0
623,PAYMENT,273.24,C54349361,407563.98,407290.74,C20344164,0.0,0.0,0,0
623,TRANSFER,13101.5,C55001909,16053.46,2951.96,C58376818,172561.8,185663.3,0,0
624,CASH_OUT,2461.52,C72270726,6350.81,3889.29,C18184472,51199.37,53660.89,0,0
624,CASH_OUT,8453.28,C98429450,22961.12,14507.84,C37154689,68091.39,76544.67,0,0
624,PAYMENT,908.45,C16086345,438223.53,437315.08,C13976288,0.0,0.0,0,0
624,CASH_OUT,3999.88,C47333543,5208.89,1209.01,C87490324,87387.08,91386.96,0,0
624,CASH_OUT,3685.34,C17507864,10525.11,6839.77,C19064068,42708.41,46393.75,0,0
624,CASH_IN,330.85,C82287061,481.77,150.92,M54699966,21701.08,22031.93,0,0
624,TRANSFER,1250.42,C71040347,3806.74,2556.32,C80658723,149422.32,150672.74,0,0
624,PAYMENT,734.42,C31682744,56306.54,55572.12,C68341261,0.0,0.0,0,0
624,PAYMENT,4983.38,C66722344,23232.06,18248.68,C33535297,0.0,0.0,0,0
624,CASH_IN,2098.19,C24636981,3704.84,1606.65,C51861213,86151.54,88249.73,0,0
624,CASH_OUT,3865.2,C52462441,11544.42,7679.22,C95387542,51931.83,55797.03,0,0
624,CASH_OUT,4986.86,C72858374,13073.24,8086.38,C19796799,67928.27,72915.13,0,0
624,PAYMENT,2170.65,C15512205,237788.75,235618.1,C74992426,0.0,0.0,0,0
624,CASH_OUT,3613.92,C66975380,9908.96,6295.04,C32083803,86684.18,90298.1,0,0
625,CASH_IN,12004.14,C81690398,30424.36,18420.22,M41250794,30050.77,42054.91,0,0
625,TRANSFER,11337.56,C78214937,17984.38,6646.82,C63095937,151681.89,163019.45,0,0
625,CASH_IN,1824.95,C52213778,4111.49,2286.54,C72267186,31456.72,33281.67,0,0
625,PAYMENT,312.76,C47220099,94468.35,94155.59,C89715904,0.0,0.0,0,0
625,DEBIT,6872.44,C62163160,9657.14,2784.7,C66269520,11675.51,18547.95,0,0
625,PAYMENT,6016.81,C68716573,485058.63,479041.82,C95110541,0.0,0.0,0,0
625,CASH_OUT,9553.03,C58592048,20128.97,10575.94,C87915846,33111.87,42664.9,0,0
625,PAYMENT,1064.68,C64813568,169531.9,168467.22,C74082804,0.0,0.0,0,0
625,CASH_OUT,3964.78,C54446182,5445.13,1480.35,C23234748,96218.34,100183.12,0,0
625,CASH_OUT,8565.28,C15334035,16126.38,7561.1,M92523968,47281.51,55846.79,0,0
625,TRANSFER,22759.4,C72372114,25781.45,3022.05,C34134478,26572.31,49331.71,0,0
625,PAYMENT,483.89,C23383077,248581.67,248097.78,C28876833,0.0,0.0,0,0
625,PAYMENT,689.84,C62191530,348755.76,348065.92,C38644905,0.0,0.0,0,0
626,TRANSFER,19733.73,C58557203,59110.01,39376.28,C16249441,12067.5,31801.23,0,0
626,CASH_OUT,2919.91,C15350023,6914.43,3994.52,C10466177,82155.09,85075.0,0,0
626,CASH_OUT,321.14,C88714010,552.3,231.16,C83083942,18958.22,19279.36,0,0
626,PAYMENT,1489.06,C33640702,375532.58,374043.52,C70850538,0.0,0.0,0,0
626,CASH_OUT,7489.08,C75181648,17324.74,9835.66,C44537812,3446.66,10935.74,0,0
626,TRANSFER,15485.55,C61998170,59181.18,43695.63,C87619624,52127.99,67613.54,0,0
626,CASH_OUT,16587.63,C14963880,37672.84,21085.21,C64414096,12178.12,28765.75,0,0
626,PAYMENT,1213.37,C20113745,42646.53,41433.16,C12176998,0.0,0.0,0,0
626,CASH_OUT,33080.43,C66348030,72173.63,39093.2,C22205980,86726.49,119806.92,0,0
626,PAYMENT,1121.04,C55150390,154333.77,153212.73,C57201978,0.0,0.0,0,0
626,PAYMENT,1129.48,C51949529,157320.47,156190.99,C68664992,0.0,0.0,0,0
626,PAYMENT,83.17,C57354167,108339.7,108256.53,M38720823,0.0,0.0,0,0
626,CASH_OUT,2096.27,C85957706,4103.76,2007.49,C77056519,81077.41,83173.68,0,0
627,PAYMENT,597.2,C15820356,182487.45,181890.25,C53788744,0.0,0.0,0,0
627,PAYMENT,4516.92,C47463522,123033.39,118516.47,C21594468,0.0,0.0,0,0
627,CASH_OUT,8480.75,C87265240,16129.09,7648.34,C44795538,62222.12,70702.87,0,0
627,TRANSFER,28135.52,C64864099,35920.75,7785.23,C82125824,150251.05,178386.57,0,0
627,TRANSFER,10338.25,C66348963,19721.59,9383.34,M82286705,59604.07,69942.32,0,0
627,TRANSFER,15958.59,C35519083,51333.66,35375.07,C62686364,109004.83,124963.42,0,0
627,CASH_OUT,1634.52,C60372847,2985.8,1351.28,C34071191,6881.93,8516.45,0,0
627,PAYMENT,1407.58,C69934576,254280.99,252873.41,C53739710,0.0,0.0,0,0
627,TRANSFER,1310.79,C68978194,2897.39,1586.6,C85645982,189657.99,190968.78,0,0
627,TRANSFER,8777.75,C10209961,11821.97,3044.22,C43321320,114964.83,123742.58,0,0
627,CASH_OUT,445.76,C34941004,639.53,193.77,C50417154,43710.49,44156.25,0,0
627,PAYMENT,2604.5,C66808292,258454.6,255850.1,M73847325,0.0,0.0,0,0
627,CASH_OUT,1762.16,C98930456,4819.46,3057.3,C74294443,95257.81,97019.97,0,0
627,CASH_OUT,3449.12,C85146293,4603.74,1154.62,M65472370,22911.18,26360.3,0,0
628,TRANSFER,45153.74,C94322033,50701.86,5548.12,C98610233,176086.09,221239.83,0,0
628,CASH_IN,2269.99,C47338124,4315.11,2045.12,C65757342,68576.23,70846.22,0,0
628,PAYMENT,601.05,C87267850,471016.84,470415.79,C57182314,0.0,0.0,0,0
628,PAYMENT,41.48,C51471222,451757.59,451716.11,C11604831,0.0,0.0,0,0
628,TRANSFER,34066.65,C24508349,81418.31,47351.66,C31113788,92506.51,126573.16,0,0
628,DEBIT,3631.49,C51936181,7236.61,3605.12,C52148834,637.77,4269.26,0,0
628,CASH_OUT,79.76,C55176955,145.34,65.58,M36770527,99801.71,99881.47,0,0
628,PAYMENT,47.63,C75314742,202303.92,202256.29,C72146184,0.0,0.0,0,0
628,CASH_OUT,837.05,C23756669,1469.23,632.18,C20135622,71704.86,72541.91,0,0
628,DEBIT,5204.64,C85863473,15535.54,10330.9,C28268622,85249.99,90454.63,0,0
628,PAYMENT,267.46,C65177213,483592.77,483325.31,C90973889,0.0,0.0,0,0
628,CASH_OUT,11604.95,C71753160,14553.98,2949.03,C85986307,58102.85,69707.8,0,0
628,CASH_OUT,2192.75,C87181563,4400.61,2207.86,M95623471,86521.17,88713.92,0,0
629,CASH_OUT,1910.84,C41348220,4930.49,3019.65,M97991930,76255.76,78166.6,0,0
629,CASH_IN,6958.31,C82556484,10596.5,3638.19,C80659726,79044.41,86002.72,0,0
629,CASH_OUT,2801.81,C39394291,2863.97,62.16,M82286705,29936.43,32738.24,0,0
629,CASH_OUT,2139.84,C12515446,6412.24,4272.4,C20612653,43088.87,45228.71,0,0
629,PAYMENT,764.01,C63121477,380724.1,379960.09,C65243509,0.0,0.0,0,0
629,CASH_IN,4971.52,C39801436,8957.55,3986.03,C82764376,96662.23,101633.75,0,0
629,PAYMENT,3254.15,C61019678,138035.74,134781.59,C22345163,0.0,0.0,0,0
629,PAYMENT,429.11,C31980274,49061.36,48632.25,M50049524,0.0,0.0,0,0
629,PAYMENT,1301.29,C14835614,327409.05,326107.76,C53433080,0.0,0.0,0,0
629,TRANSFER,8213.45,C73509974,21052.33,12838.88,M82286705,145673.84,153887.29,0,0
629,CASH_OUT,1952.92,C71682508,2310.59,357.67,C18277097,96658.67,98611.59,0,0
629,CASH_OUT,1013.81,C90147573,2632.54,1618.73,C56676884,35148.42,36162.23,0,0
629,CASH_OUT,5500.4,C19196777,6802.36,1301.96,C92058189,87291.82,92792.22,0,0
629,CASH_OUT,3334.59,C53537934,7884.37,4549.78,M96075494,47383.97,50718.56,0,0
630,CASH_OUT,465.81,C51949529,1127.56,661.75,M14346684,93796.71,94262.52,0,0
630,DEBIT,335.75,C24208709,505.25,169.5,C47991562,94969.05,95304.8,0,0
630,PAYMENT,1299.83,C66792612,345270.12,343970.29,M20901547,0.0,0.0,0,0
630,CASH_OUT,446.58,C74718365,1273.39,826.81,C79961132,73811.31,74257.89,0,0
630,CASH_IN,18223.41,C70654852,47617.42,29394.01,C67774765,70975.01,89198.42,0,0
630,CASH_OUT,3331.6,C20598952,3819.69,488.09,C86188876,24674.39,28005.99,0,0
630,CASH_OUT,2040.14,C93176117,2466.13,425.99,C19796799,76306.24,78346.38,0,0
630,TRANSFER,29844.86,C39042654,65110.48,35265.62,M75632882,115663.91,145508.77,0,0
630,CASH_IN,13141.22,C31172421,23647.6,10506.38,C57501571,42766.97,55908.19,0,0
630,PAYMENT,406.86,C14925405,245081.77,244674.91,C61002735,0.0,0.0,0,0
630,PAYMENT,883.24,C67805802,181718.26,180835.02,M42115895,0.0,0.0,0,0
630,PAYMENT,713.12,C41510328,37807.5,37094.38,C42342289,0.0,0.0,0,0
630,CASH_OUT,7238.48,C23891786,14267.42,7028.94,C21571285,99841.98,107080.46,0,0
631,CASH_OUT,8471.44,C31227574,21592.51,13121.07,C68000104,99587.64,108059.08,0,0
631,PAYMENT,83.37,C26753883,274767.45,274684.08,C89047551,0.0,0.0,0,0
631,CASH_OUT,3857.97,C89212676,7193.98,3336.01,C25479814,49138.89,52996.86,0,0
631,CASH_OUT,320.1,C43528453,708.66,388.56,M49945150,67957.69,68277.79,0,0
631,PAYMENT,1535.64,C76500726,204209.07,202673.43,C49148093,0.0,0.0,0,0
631,DEBIT,12493.57,C98787891,13182.43,688.86,C15412975,9397.69,21891.26,0,0
631,TRANSFER,9562.01,C81182864,19152.1,9590.09,M22007214,105612.27,115174.28,0,0
631,CASH_OUT,3906.89,C95822412,9762.41,5855.52,C82383656,41269.81,45176.7,0,0
631,TRANSFER,28357.16,C49682169,92853.31,64496.15,C50417154,53048.15,81405.31,0,0
631,CASH_OUT,28740.29,C66949781,33426.71,4686.42,C49922369,9724.88,38465.17,1,0
631,CASH_IN,1281.08,C19673809,3606.06,2324.98,C84234670,25008.93,26290.01,0,0
631,TRANSFER,22277.83,C83089925,43120.93,20843.1,C41426254,126139.27,148417.1,0,0
631,PAYMENT,2384.65,C29822594,302187.8,299803.15,C53440052,0.0,0.0,0,0
631,PAYMENT,2486.32,C37057085,172628.27,170141.95,M94176528,0.0,0.0,0,0
632,CASH_OUT,1123.62,C20952896,2610.13,1486.51,C69691437,2676.12,3799.74,0,0
632,TRANSFER,13844.87,C48668783,29664.99,15820.12,C61500679,133595.04,147439.91,0,0
632,CASH_OUT,2836.51,C47535126,3043.97,207.46,C88790652,67558.45,70394.96,0,0
632,DEBIT,3712.18,C98447167,9658.82,5946.64,M26288992,76167.54,79879.72,0,0
632,TRANSFER,871.27,C98742485,1456.03,584.76,M53627409,35516.75,36388.02,0,0
632,CASH_IN,1024.7,C59737181,2661.02,1636.32,C71453148,56761.38,57786.08,0,0
632,TRANSFER,19629.24,C61053474,73286.05,53656.81,M73739005,124469.53,144098.77,0,0
632,PAYMENT,1134.17,C46540265,332957.38,331823.21,M24251766,0.0,0.0,0,0
632,PAYMENT,2148.77,C92924837,183289.96,181141.19,C70362053,0.0,0.0,0,0
632,CASH_OUT,9738.87,C12550658,13546.17,3807.3,C39236638,76822.08,86560.95,0,0
632,DEBIT,5281.05,C54265498,5356.18,75.13,C70471823,11563.15,16844.2,0,0
632,CASH_OUT,4033.88,C47346970,4807.38,773.5,C27849589,96506.32,100540.2,0,0
632,TRANSFER,12633.51,C27013243,43271.33,30637.82,C50417154,146301.33,158934.84,0,0
633,CASH_IN,2745.1,C30182766,2770.37,25.27,C92747827,96641.18,99386.28,0,0
633,PAYMENT,747.61,C73001391,171485.19,170737.58,C92767884,0.0,0.0,0,0
633,TRANSFER,1016.89,C91721371,3663.3,2646.41,C54506155,137646.76,138663.65,0,0
633,TRANSFER,8282.08,C49209916,31336.84,23054.76,C73218512,105225.35,113507.43,0,0
633,CASH_OUT,2303.52,C53455870,6642.26,4338.74,C89211057,50095.45,52398.97,0,0
633,CASH_OUT,10577.54,C61894582,27879.4,17301.86,C58412365,83059.23,93636.77,0,0
633,CASH_IN,4430.69,C73709724,6314.07,1883.38,C41272427,69686.11,74116.8,0,0
633,PAYMENT,5232.12,C15917225,206539.57,201307.45,C88478184,0.0,0.0,0,0
633,CASH_OUT,2097.09,C29777514,2802.62,705.53,C44738319,20076.46,22173.55,0,0
633,PAYMENT,242.21,C76500726,420149.24,419907.03,C55307111,0.0,0.0,0,0
633,PAYMENT,79.97,C90147573,442740.37,442660.4,C80381817,0.0,0.0,0,0
633,CASH_IN,3941.0,C63051354,6704.82,2763.82,C83835976,39370.81,43311.81,0,0
633,CASH_OUT,8854.46,C15066382,14783.03,5928.57,C23811663,44444.98,53299.44,0,0
633,CASH_OUT,10761.08,C98227303,16341.41,5580.33,C12176998,58336.75,69097.83,0,0
634,CASH_IN,2940.8,C32775593,5544.11,2603.31,C52885071,7830.68,10771.48,0,0
634,CASH_IN,6473.93,C87669750,14609.81,8135.88,C21395409,73827.67,80301.6,0,0
634,PAYMENT,1727.53,C71124923,222789.51,221061.98,C20024377,0.0,0.0,0,0
634,CASH_OUT,11864.89,C35748341,12721.03,856.14,C26094525,63852.61,75717.5,0,0
634,TRANSFER,10651.16,C66431351,18362.73,7711.57,M81062902,99535.84,110187.0,0,0
634,PAYMENT,615.37,C93334601,4768.95,4153.58,C21674661,0.0,0.0,0,0
634,PAYMENT,1116.82,C78103759,340254.58,339137.76,C82144402,0.0,0.0,0,0
634,CASH_OUT,1206.15,C31127115,1965.59,759.44,C60473288,22699.07,23905.22,0,0
634,TRANSFER,2838.0,C45186708,3067.76,229.76,C45105069,88744.33,91582.33,0,0
634,PAYMENT,1083.08,C69352161,141269.54,140186.46,C60527631,0.0,0.0,0,0
634,PAYMENT,1337.75,C35770506,18203.99,16866.24,C54524582,0.0,0.0,0,0
634,PAYMENT,179.27,C61894582,263438.58,263259.31,C46207439,0.0,0.0,0,0
634,TRANSFER,10840.44,C72394301,17303.13,6462.69,M35006323,107201.91,118042.35,0,0
635,PAYMENT,1287.78,C77085942,291012.25,289724.47,C17882882,0.0,0.0,0,0
635,CASH_OUT,6456.36,C46553958,9654.51,3198.15,C81203615,60083.56,66539.92,0,0
635,PAYMENT,1356.48,C28572252,370685.79,369329.31,C69945655,0.0,0.0,0,0
635,CASH_OUT,239.71,C46231783,628.72,389.01,C31337593,2917.56,3157.27,0,0
635,DEBIT,11886.55,C71780854,16855.89,4969.34,C20526386,96759.03,108645.58,0,0
635,DEBIT,8754.33,C30703455,10283.91,1529.58,C89968863,130.8,8885.13,0,0
635,CASH_OUT,5067.86,C69619341,13285.88,8218.02,C39698906,70652.39,75720.25,0,0
635,CASH_OUT,8259.68,C80162053,9017.75,758.07,M61940566,73809.45,82069.13,0,0
635,CASH_OUT,2035.45,C71070189,2973.63,938.18,C94651342,53296.3,55331.75,0,0
635,TRANSFER,27383.01,C95282470,43984.59,16601.58,C41119124,58978.92,86361.93,0,0
635,PAYMENT,1810.07,C70152969,142004.06,140193.99,C70471823,0.0,0.0,0,0
635,CASH_IN,6174.76,C43887075,14716.39,8541.63,C59330907,99780.44,105955.2,0,0
635,CASH_IN,5866.47,C18469210,10490.37,4623.9,C96876236,43188.36,49054.83,0,0
636,PAYMENT,2641.78,C45833156,110768.44,108126.66,C79159799,0.0,0.0,0,0
636,PAYMENT,896.04,C85017250,69972.31,69076.27,C23560308,0.0,0.0,0,0
636,PAYMENT,479.1,C56702542,411473.57,410994.47,M48626436,0.0,0.0,0,0
636,TRANSFER,5812.29,C85957578,7755.79,1943.5,C35111946,119332.42,125144.71,0,0
636,CASH_OUT,8437.28,C64280720,21226.61,12789.33,M63440127,28367.72,36805.0,0,0
636,PAYMENT,370.67,C50643870,28579.41,28208.74,M79645282,0.0,0.0,0,0
636,CASH_OUT,5598.16,C21496211,11075.77,5477.61,M59930790,4492.06,10090.22,0,0
636,CASH_IN,130.37,C90852623,159.1,28.73,C28680305,87385.24,87515.61,0,0
636,DEBIT,3730.3,C13637575,6652.92,2922.62,M79085198,97675.32,101405.62,0,0
636,CASH_OUT,529.09,C69295515,1032.55,503.46,C23656928,63384.76,63913.85,0,0
636,TRANSFER,3194.41,C14835614,5456.62,2262.21,C36957830,167070.83,170265.24,0,0
636,PAYMENT,1062.06,C43887075,133265.7,132203.64,M65913331,0.0,0.0,0,0
636,CASH_OUT,6858.61,C34073380,18685.75,11827.14,C71873691,37120.48,43979.09,0,0
636,CASH_OUT,3926.32,C70867592,8559.71,4633.39,C88733350,85501.3,89427.62,0,0
637,TRANSFER,43314.81,C71662963,88007.68,44692.87,C29825571,151722.84,195037.65,0,0
637,CASH_OUT,1514.92,C82503409,1610.98,96.06,C87568940,76052.63,77567.55,0,0
637,PAYMENT,1427.63,C16150444,202936.87,201509.24,C30317091,0.0,0.0,0,0
637,TRANSFER,192.73,C88777447,629.97,437.24,C34929311,13032.05,13224.78,0,0
637,CASH_OUT,6139.05,C58718453,14728.79,8589.74,C83782999,68020.01,74159.06,0,0
637,CASH_OUT,406.3,C66851760,554.46,148.16,C54524582,88304.62,88710.92,0,0
637,TRANSFER,32971.2,C88055069,54576.05,21604.85,C43266810,22847.69,55818.89,0,0
637,DEBIT,1731.16,C91178885,3329.78,1598.62,C61705758,36391.55,38122.71,0,0
637,PAYMENT,904.27,C75679047,261416.81,260512.54,C67653606,0.0,0.0,0,0
637,TRANSFER,13856.99,C42111036,42951.79,29094.8,C89047551,193240.35,207097.34,0,0
637,CASH_IN,2304.94,C29602406,3450.31,1145.37,C77430081,41122.59,43427.53,0,0
637,PAYMENT,3428.51,C58557203,6472.82,3044.31,C46385762,0.0,0.0,0,0
637,PAYMENT,4588.96,C83659258,253502.1,248913.14,C10090721,0.0,0.0,0,0
638,CASH_OUT,14259.84,C83140807,35891.86,21632.02,C84386123,62796.85,77056.69,0,0
638,PAYMENT,72.33,C20949687,422821.08,422748.75,C19976458,0.0,0.0,0,0
638,TRANSFER,7287.65,C98787891,25186.19,17898.54,M77839607,54198.3,61485.95,0,0
638,PAYMENT,4752.91,C64247457,482877.73,478124.82,M19939096,0.0,0.0,0,0
638,CASH_OUT,5467.37,C50071487,12910.98,7443.61,M38720823,30139.07,35606.44,0,0
638,PAYMENT,1998.21,C82287061,135914.5,133916.29,C89131271,0.0,0.0,0,0
638,CASH_OUT,2817.52,C35074182,4102.3,1284.78,M46702849,51754.46,54571.98,0,0
638,CASH_IN,963.48,C28419343,1854.58,891.1,C42342202,43285.95,44249.43,0,0
638,PAYMENT,107.97,C55866538,330647.21,330539.24,C15937353,0.0,0.0,0,0
638,CASH_OUT,454304.65,C19863756,423030.35,0.0,C71532017,18470.28,0.0,1,0
638,CASH_OUT,1941.25,C85329037,3694.92,1753.67,M35805259,86913.5,88854.75,0,0
638,PAYMENT,71.46,C68802946,396346.62,396275.16,C35925669,0.0,0.0,0,0
638,PAYMENT,915.74,C53589647,402187.14,401271.4,C66046380,0.0,0.0,0,0
638,PAYMENT,459.6,C50392808,370199.85,369740.25,C92000924,0.0,0.0,0,0
639,DEBIT,3669.45,C90388981,7283.48,3614.03,C45879718,51925.74,55595.19,0,0
639,CASH_OUT,231.82,C66348963,355.6,123.78,C61532114,26109.24,26341.06,0,0
639,TRANSFER,853903.15,C99100953,927567.65,0.0,C15730602,74243.43,0.0,1,1
639,TRANSFER,2575.69,C11297845,2835.89,260.2,M83319550,125640.33,128216.02,0,0
639,PAYMENT,3073.84,C80027662,4529.28,1455.44,C60903955,0.0,0.0,0,0
639,CASH_IN,460.43,C22513132,775.62,315.19,C89415412,42332.55,42792.98,0,0
639,PAYMENT,4775.36,C61140376,28934.36,24159.0,C26031369,0.0,0.0,0,0
639,PAYMENT,1557.73,C94982908,81158.92,79601.19,C22410307,0.0,0.0,0,0
639,CASH_IN,19184.66,C23891786,44085.34,24900.68,C75052579,89893.29,109077.95,0,0
639,TRANSFER,2231.58,C27637794,6398.73,4167.15,C24887509,76838.38,79069.96,0,0
639,PAYMENT,3315.49,C61343880,479778.58,476463.09,M59930790,0.0,0.0,0,0
639,CASH_IN,4730.93,C20298660,6293.39,1562.46,C68137264,24588.77,29319.7,0,0
639,CASH_OUT,6784.05,C30182766,10376.03,3591.98,C62559853,321.7,7105.75,0,0
640,CASH_OUT,8830.33,C99152472,20180.25,11349.92,M61940566,11733.94,20564.27,0,0
640,CASH_OUT,3867.87,C24508768,10378.17,6510.3,C20988446,80431.06,84298.93,0,0
640,PAYMENT,2053.21,C92558242,105823.23,103770.02,C91224373,0.0,0.0,0,0
640,TRANSFER,4291.14,C44999379,15444.44,11153.3,M97182566,125963.14,130254.28,0,0
640,CASH_OUT,6015.39,C20200074,17762.15,11746.76,M54331259,32635.79,38651.18,0,0
640,CASH_IN,954.26,C15831819,1198.59,244.33,C72059365,7838.61,8792.87,0,0
640,CASH_OUT,1450.15,C54629892,1563.21,113.06,C49101812,99671.04,101121.19,0,0
640,CASH_IN,574.02,C98870276,1645.46,1071.44,C51999682,12631.52,13205.54,0,0
640,CASH_OUT,7879.16,C97236246,21659.59,13780.43,M64953237,78176.22,86055.38,0,0
640,TRANSFER,37085.44,C61019678,144748.58,107663.14,C51861213,181999.14,219084.58,0,0
640,DEBIT,1795.08,C73560289,3700.33,1905.25,C66867700,70881.66,72676.74,0,0
640,PAYMENT,537.87,C45810056,259070.24,258532.37,C34134478,0.0,0.0,0,0
640,PAYMENT,3320.43,C91823275,412628.19,409307.76,C11851322,0.0,0.0,0,0
640,CASH_IN,415.22,C35519083,1150.14,734.92,C19978827,58691.28,59106.5,0,0
641,TRANSFER,9637.69,C78147397,17470.1,7832.41,C10091737,143621.33,153259.02,0,0
641,PAYMENT,721.01,C41514326,165053.84,164332.83,C58079840,0.0,0.0,0,0
641,PAYMENT,1161.99,C45859307,54279.03,53117.04,C82684966,0.0,0.0,0,0
641,CASH_OUT,6128.29,C96368203,12085.23,5956.94,M87412924,85956.29,92084.58,0,0
641,PAYMENT,2524.55,C91178885,258579.49,256054.94,C92684436,0.0,0.0,0,0
641,CASH_OUT,11044.5,C63826716,29863.26,18818.76,C84182331,58688.15,69732.65,0,0
641,TRANSFER,27019.32,C28463709,54846.13,27826.81,C33381086,174293.72,201313.04,0,0
641,DEBIT,2934.91,C77908907,5676.34,2741.43,C56785209,41880.27,44815.18,0,0
641,TRANSFER,32503.13,C88777447,103082.13,70579.0,C76627415,67972.15,100475.28,0,0
641,CASH_OUT,104115.47,C82399599,110013.72,0.0,C87490324,72793.08,176908.55,1,0
641,CASH_IN,8022.13,C62958901,21578.98,13556.85,C15937353,26180.18,34202.31,0,0
641,CASH_OUT,665.66,C76906611,1564.58,898.92,C20326375,33858.42,34524.08,0,0
641,PAYMENT,5213.05,C89736043,381579.1,376366.05,C89682313,0.0,0.0,0,0
642,PAYMENT,156.84,C22510327,142299.01,142142.17,C44727276,0.0,0.0,0,0
642,CASH_OUT,6671.37,C10819505,17950.08,11278.71,M79085198,73709.42,80380.79,0,0
642,PAYMENT,540.03,C83932360,69842.69,69302.66,C52803305,0.0,0.0,0,0
642,TRANSFER,364.36,C92613013,681.88,317.52,C70858653,48228.09,48592.45,0,0
642,CASH_OUT,1956.95,C60882459,5286.4,3329.45,M43502308,59565.97,61522.92,0,0
642,DEBIT,8163.39,C85958181,20961.21,12797.82,C80392240,60133.44,68296.83,0,0
642,CASH_OUT,2014.29,C96629889,3497.88,1483.59,C68718382,33264.13,35278.42,0,0
642,TRANSFER,7161.75,C11835355,18071.74,10909.99,M89431184,142649.31,149811.06,0,0
642,PAYMENT,2837.16,C38984499,224425.08,221587.92,M31810655,0.0,0.0,0,0
642,TRANSFER,21557.26,C99663907,71201.85,49644.59,C41452485,90953.17,112510.43,0,0
642,PAYMENT,238.02,C10154493,247593.8,247355.78,C35264294,0.0,0.0,0,0
642,CASH_IN,4480.85,C97302916,12312.3,7831.45,C13031322,36993.73,41474.58,0,0
642,TRANSFER,8986.79,C58895439,14832.48,5845.69,C27810664,90028.1,99014.89,0,0
642,PAYMENT,1912.52,C88213973,368857.08,366944.56,C70858653,0.0,0.0,0,0
643,PAYMENT,1287.59,C52431444,125663.08,124375.49,C86710258,0.0,0.0,0,0
643,CASH_OUT,12328.01,C91390501,12747.82,419.81,C67961650,6212.42,18540.43,0,0
643,TRANSFER,1868.96,C43446826,3910.92,2041.96,C83835976,196671.28,198540.24,0,0
643,CASH_OUT,528.85,C12059919,1256.54,727.69,C10196231,41605.47,42134.32,0,0
643,PAYMENT,57.4,C21257528,461167.45,461110.05,C95726382,0.0,0.0,0,0
643,TRANSFER,1159.85,C18846539,2643.43,1483.58,C13957046,40298.12,41457.97,0,0
