case_id,amount,tx_velocity_1h,origin_balance_drain_ratio,urgency_signal,coercion_pressure_signal,authority_claim_signal,has_obfuscated_url,recipient_age_days,kyc_verified,is_masked_virtual_handle,connected_entities,elevated_risk_mule_hops,cluster_risk_score,story_mismatch_detected,is_fraud
SYN-ADV-03696,50.0,3,0.34,1,1,1,1,27,0,1,9,4,86.5,1,1
SYN-ADV-03697,1796.02,2,0.13,0,0,0,0,1250,1,0,1,0,11.8,0,0
SYN-ADV-03698,6966.15,1,0.06,0,0,0,0,1132,1,0,1,0,12.4,0,0
SYN-ADV-03699,52584.09,3,0.35,1,1,0,0,189,0,0,2,0,12.3,0,0
SYN-ADV-03700,5556.14,4,0.5,1,1,1,1,1431,1,0,6,0,47.9,0,1
SYN-ADV-03701,100.0,1,0.12,1,1,1,1,15,0,1,1,0,29.0,1,1
SYN-ADV-03702,743.02,1,0.08,0,0,0,0,1761,1,0,2,0,5.8,0,0
SYN-ADV-03703,862.94,2,0.05,0,0,0,0,765,1,0,2,0,3.2,0,0
SYN-ADV-03704,7532.16,2,0.12,0,0,0,0,524,1,0,7,0,23.1,0,0
SYN-ADV-03705,27246.46,1,0.44,1,1,1,0,2030,1,0,7,1,68.5,1,1
SYN-ADV-03706,10.0,1,0.2,1,1,0,0,8,0,1,1,0,26.3,0,1
SYN-ADV-03707,34242.99,3,0.47,1,0,0,0,108,1,0,2,0,31.2,0,0
SYN-ADV-03708,2505.93,2,0.06,0,0,0,0,780,1,0,2,0,12.3,0,0
SYN-ADV-03709,500.0,8,0.72,1,1,1,0,20,1,1,7,3,73.3,1,1
SYN-ADV-03710,1068.29,2,0.19,0,0,0,0,949,1,0,1,0,3.7,0,0
SYN-ADV-03711,28.69,2,0.12,0,0,0,0,1624,1,0,1,0,11.0,0,0
SYN-ADV-03712,63944.77,4,0.6,1,0,1,0,298,1,0,3,0,25.8,0,0
SYN-ADV-03713,899.58,2,0.16,0,0,0,0,1677,1,0,2,0,12.2,0,0
SYN-ADV-03714,4577.93,2,0.06,0,0,0,0,390,1,0,3,0,18.6,0,0
SYN-ADV-03715,18487.55,2,0.17,1,0,1,1,1863,1,0,7,0,72.7,1,1
SYN-ADV-03716,6591.94,4,0.3,0,0,0,0,552,1,0,7,0,42.5,0,0
SYN-ADV-03717,1278.19,1,0.16,0,0,0,0,1640,1,0,2,0,10.5,0,0
SYN-ADV-03718,21441.31,2,0.14,0,0,0,0,1087,1,0,7,0,20.7,0,0
SYN-ADV-03719,17180.07,3,0.48,1,1,0,1,2407,1,0,7,0,69.4,1,1
SYN-ADV-03720,25229.79,2,0.43,1,0,0,0,98,1,0,3,0,14.4,0,0
SYN-ADV-03721,160.51,1,0.04,0,0,0,0,440,1,0,1,0,11.7,0,0
SYN-ADV-03722,767.5,2,0.06,0,0,0,0,2282,1,0,2,0,14.3,0,0
SYN-ADV-03723,17447.7,4,0.21,0,0,0,0,882,1,0,6,0,32.0,0,0
SYN-ADV-03724,5119.84,2,0.12,0,0,0,0,1283,1,0,2,0,11.4,0,0
SYN-ADV-03725,4032.5,2,0.18,0,0,0,0,211,1,0,2,0,16.5,0,0
SYN-ADV-03726,656.69,2,0.14,0,0,0,0,1379,1,0,1,0,7.7,0,0
SYN-ADV-03727,13799.46,1,0.09,0,0,1,0,13,0,1,5,2,84.8,0,1
SYN-ADV-03728,595.69,1,0.1,0,0,0,0,1308,1,0,1,0,12.0,0,0
SYN-ADV-03729,3258.92,4,0.3,1,1,1,1,862,1,0,3,0,55.5,0,1
SYN-ADV-03730,69372.56,3,0.27,1,0,0,0,227,1,0,4,0,31.5,0,0
SYN-ADV-03731,2015.4,2,0.1,0,0,0,0,1317,1,0,1,0,4.7,0,0
SYN-ADV-03732,500.0,3,0.78,1,1,0,1,28,0,1,8,4,88.9,1,1
SYN-ADV-03733,500.0,2,0.13,1,1,1,1,11,0,1,9,4,93.0,1,1
SYN-ADV-03734,669.21,2,0.05,0,0,0,0,2234,1,0,1,0,6.7,0,0
SYN-ADV-03735,1028.02,1,0.03,0,0,0,0,307,1,0,2,0,4.4,0,0
SYN-ADV-03736,335.27,1,0.02,0,0,0,0,2056,1,0,1,0,2.4,0,0
SYN-ADV-03737,5542.59,2,0.02,0,0,0,0,1058,1,0,1,0,8.1,0,0
SYN-ADV-03738,897.4,1,0.03,0,0,0,0,733,1,0,2,0,14.9,0,0
SYN-ADV-03739,27012.57,2,0.55,1,1,0,0,126,1,0,3,0,24.7,0,0
SYN-ADV-03740,4181.39,1,0.14,0,0,0,0,240,1,1,2,0,24.3,1,0
SYN-ADV-03741,1730.17,2,0.03,0,0,0,0,841,1,0,1,0,8.8,0,0
SYN-ADV-03742,83038.36,4,0.32,1,0,1,0,256,1,0,2,0,15.2,1,0
SYN-ADV-03743,54654.51,5,0.63,1,0,0,0,60,1,0,2,0,10.3,0,0
SYN-ADV-03744,1709.56,1,0.16,0,0,0,0,212,1,0,2,0,14.2,0,0
SYN-ADV-03745,1375.04,1,0.04,0,0,0,0,1345,1,0,1,0,14.3,0,0
SYN-ADV-03746,8766.35,5,0.45,1,0,0,0,219,1,0,3,0,30.9,1,0
SYN-ADV-03747,2779.16,1,0.07,0,0,0,0,376,1,0,2,0,10.0,0,0
SYN-ADV-03748,2800.05,1,0.18,0,0,0,0,1800,1,0,2,0,10.1,0,0
SYN-ADV-03749,383.06,1,0.09,0,0,0,0,2254,1,0,2,0,14.4,0,0
SYN-ADV-03750,10.0,4,0.68,1,1,0,1,20,0,1,5,3,91.9,1,1
SYN-ADV-03751,2053.12,1,0.23,0,0,0,0,339,0,0,3,0,14.8,0,0
SYN-ADV-03752,348.02,2,0.1,0,0,0,0,337,1,0,2,0,9.2,0,0
SYN-ADV-03753,1467.3,2,0.12,0,0,0,0,1674,1,0,2,0,7.8,0,0
SYN-ADV-03754,216.4,1,0.02,0,0,0,0,1988,1,0,2,0,10.3,0,0
SYN-ADV-03755,424.19,2,0.19,0,0,0,0,2264,1,0,2,0,10.1,0,0
SYN-ADV-03756,809.36,2,0.11,0,0,0,0,1498,1,0,1,0,7.9,0,0
SYN-ADV-03757,25.0,1,0.06,1,1,1,1,11,0,1,1,0,26.7,1,1
SYN-ADV-03758,500.0,3,0.84,1,1,1,1,18,0,1,10,1,89.6,1,1
SYN-ADV-03759,758.7,1,0.2,0,0,0,0,771,1,0,1,0,12.8,0,0
SYN-ADV-03760,4714.28,1,0.17,0,0,0,0,401,1,0,3,0,32.2,1,0
SYN-ADV-03761,4476.92,1,0.25,0,0,0,0,109,0,1,3,0,23.9,0,0
SYN-ADV-03762,28099.33,2,0.21,0,0,0,0,325,1,0,7,0,25.1,0,0
SYN-ADV-03763,120.69,2,0.01,0,0,0,0,203,1,0,2,0,13.9,0,0
SYN-ADV-03764,480.49,1,0.09,0,0,0,0,389,1,0,1,0,2.4,0,0
SYN-ADV-03765,2270.78,2,0.02,0,0,0,0,1207,1,0,2,0,6.4,0,0
SYN-ADV-03766,7653.81,3,0.2,0,0,0,0,44,0,1,7,3,83.5,0,1
SYN-ADV-03767,23177.57,1,0.34,1,1,1,0,2312,1,0,4,1,58.4,0,1
SYN-ADV-03768,63660.45,2,0.54,1,0,0,0,190,1,0,4,0,19.6,0,0
SYN-ADV-03769,109.26,2,0.06,0,0,0,0,2077,1,0,2,0,4.4,0,0
SYN-ADV-03770,100.0,1,0.18,1,1,1,0,5,0,1,1,0,34.3,1,1
SYN-ADV-03771,804.37,1,0.11,0,0,0,0,1389,1,0,2,0,6.0,0,0
SYN-ADV-03772,4500.0,6,0.37,1,1,1,0,19,0,1,8,3,87.1,1,1
SYN-ADV-03773,15908.24,3,0.48,1,0,0,0,126,1,0,4,0,27.3,1,0
SYN-ADV-03774,6495.02,2,0.3,0,0,0,0,186,1,0,7,0,40.1,0,0
SYN-ADV-03775,2519.0,2,0.19,0,0,0,0,1638,1,0,2,0,7.9,0,0
SYN-ADV-03776,901.77,1,0.08,0,0,0,0,1289,1,0,1,0,11.5,0,0
SYN-ADV-03777,60658.4,5,0.25,1,0,0,0,88,0,0,3,0,25.1,0,0
SYN-ADV-03778,57232.64,5,0.62,1,0,0,0,249,0,0,3,0,25.8,0,0
SYN-ADV-03779,2507.16,2,0.03,0,0,0,0,210,1,0,3,0,34.1,1,0
SYN-ADV-03780,1643.48,2,0.18,0,0,0,0,957,1,0,1,0,8.4,0,0
SYN-ADV-03781,1500.0,1,0.11,1,1,0,1,5,0,1,1,0,28.5,1,1
SYN-ADV-03782,880.13,1,0.26,0,0,0,0,63,1,1,8,2,83.0,1,1
SYN-ADV-03783,28016.47,3,0.11,0,0,0,0,569,1,0,8,0,23.9,0,0
SYN-ADV-03784,81807.41,3,0.48,1,0,1,0,171,1,0,2,0,22.0,1,0
SYN-ADV-03785,979.92,1,0.06,0,0,0,0,281,1,0,1,0,3.4,0,0
SYN-ADV-03786,25000.0,4,0.6,1,1,1,1,18,0,1,9,3,75.4,1,1
SYN-ADV-03787,27118.41,5,0.49,0,0,0,0,153,1,0,3,0,31.1,0,0
SYN-ADV-03788,3569.42,3,0.19,0,0,0,0,52,0,1,7,3,74.9,0,1
SYN-ADV-03789,21266.7,4,0.53,1,0,1,0,282,1,0,2,0,17.2,0,0
SYN-ADV-03790,93.78,1,0.12,0,0,0,0,654,1,0,2,0,3.7,0,0
SYN-ADV-03791,1030.92,2,0.13,0,0,0,0,1924,1,0,1,0,9.7,0,0
SYN-ADV-03792,315.91,2,0.04,0,0,0,0,2351,1,0,2,0,12.9,0,0
SYN-ADV-03793,599.7,2,0.05,0,0,0,0,2171,1,0,1,0,3.2,0,0
SYN-ADV-03794,950.39,1,0.13,0,0,0,0,2225,1,0,1,0,9.9,0,0
SYN-ADV-03795,25000.0,4,0.74,1,0,0,1,24,0,1,7,1,89.1,1,1
SYN-ADV-03796,2946.23,2,0.23,0,0,0,0,404,1,1,3,0,33.2,0,0
SYN-ADV-03797,8443.35,2,0.13,0,0,0,0,524,1,0,8,0,31.4,0,0
SYN-ADV-03798,23865.74,3,0.64,1,0,1,0,112,1,0,3,0,15.3,0,0
SYN-ADV-03799,2258.34,1,0.05,0,0,0,0,2225,1,0,2,0,6.1,0,0
SYN-ADV-03800,27093.32,3,0.12,0,0,0,0,460,1,0,6,0,21.7,0,0
SYN-ADV-03801,19699.64,2,0.33,0,0,0,0,534,1,0,5,0,33.7,0,0
SYN-ADV-03802,1563.85,1,0.15,0,0,0,0,1210,1,0,1,0,8.7,0,0
SYN-ADV-03803,23288.66,4,0.28,0,0,0,0,656,1,0,5,0,23.9,0,0
SYN-ADV-03804,14649.18,2,0.19,0,1,1,0,1056,1,0,4,0,66.1,1,1
SYN-ADV-03805,65519.27,5,0.44,1,0,0,0,176,1,0,2,0,19.6,0,0
SYN-ADV-03806,1143.41,1,0.07,0,0,0,0,1469,1,0,1,0,5.7,0,0
SYN-ADV-03807,1543.16,1,0.18,0,0,0,0,1864,1,0,2,0,3.4,0,0
SYN-ADV-03808,871.43,1,0.12,0,0,0,0,722,1,0,2,0,4.3,0,0
SYN-ADV-03809,1197.6,1,0.19,0,0,0,0,1616,1,0,1,0,14.1,0,0
SYN-ADV-03810,500.0,8,0.74,1,1,1,1,30,0,0,10,2,91.6,1,1
SYN-ADV-03811,22217.47,2,0.58,1,0,1,0,275,0,0,4,0,23.2,1,0
SYN-ADV-03812,21982.27,4,0.31,0,0,0,0,551,1,0,7,0,32.9,0,0
SYN-ADV-03813,180.25,2,0.16,0,0,0,0,545,1,0,1,0,7.5,0,0
SYN-ADV-03814,3159.91,1,0.02,0,0,0,0,1803,1,0,2,0,9.8,0,0
SYN-ADV-03815,32695.65,3,0.24,1,1,1,1,2386,1,0,4,0,61.9,0,1
SYN-ADV-03816,184.27,2,0.04,0,0,0,0,230,1,0,1,0,8.0,0,0
SYN-ADV-03817,1500.0,1,0.09,1,1,1,1,11,0,1,1,0,22.7,0,1
SYN-ADV-03818,20224.43,4,0.24,0,0,0,0,237,1,0,9,0,45.6,0,0
SYN-ADV-03819,4134.58,2,0.12,0,0,1,0,17,0,1,5,2,76.8,0,1
SYN-ADV-03820,193.85,2,0.19,0,0,0,0,1554,1,0,2,0,7.2,0,0
SYN-ADV-03821,461.56,1,0.1,0,0,0,0,1465,1,0,2,0,10.5,0,0
SYN-ADV-03822,500.0,8,0.42,1,1,1,1,23,0,1,11,3,92.6,1,1
SYN-ADV-03823,744.34,2,0.15,0,0,0,0,1563,1,0,1,0,8.1,0,0
SYN-ADV-03824,1705.19,1,0.21,0,0,0,0,293,1,0,3,0,22.3,0,0
SYN-ADV-03825,70361.02,4,0.62,1,0,1,0,162,1,0,3,0,26.4,1,0
SYN-ADV-03826,15342.75,3,0.25,0,0,0,0,832,1,0,6,0,22.5,0,0
SYN-ADV-03827,19720.93,3,0.38,1,0,0,0,233,1,0,2,0,20.0,1,0
SYN-ADV-03828,2012.26,2,0.02,0,0,0,0,487,1,0,2,0,3.9,0,0
SYN-ADV-03829,1543.76,1,0.02,0,0,0,0,2132,1,0,1,0,9.1,0,0
SYN-ADV-03830,4500.0,3,0.23,1,1,1,1,23,0,1,8,2,75.7,1,1
SYN-ADV-03831,1423.66,3,0.35,0,0,0,0,82,0,1,6,1,75.6,1,1
SYN-ADV-03832,4018.37,2,0.05,0,0,0,0,422,1,0,2,0,9.0,0,0
SYN-ADV-03833,500.0,8,0.47,1,1,1,0,19,0,1,11,4,80.3,1,1
SYN-ADV-03834,39514.37,2,0.52,1,0,0,0,126,0,0,4,0,17.8,0,0
SYN-ADV-03835,31831.22,3,0.38,1,1,0,0,139,1,0,4,0,26.5,1,0
SYN-ADV-03836,27787.0,3,0.23,0,0,0,0,1014,1,0,6,0,33.7,0,0
SYN-ADV-03837,1660.02,2,0.23,0,0,0,0,449,1,0,3,0,37.0,0,0
SYN-ADV-03838,470.02,1,0.11,0,0,0,1,42,1,0,7,2,67.4,1,1
SYN-ADV-03839,12193.52,4,0.32,0,0,0,0,269,1,0,9,0,21.3,0,0
SYN-ADV-03840,46056.15,3,0.45,1,0,0,0,286,0,0,4,0,31.3,0,0
SYN-ADV-03841,100.0,1,0.18,1,1,1,0,15,0,1,1,0,25.6,1,1
SYN-ADV-03842,1590.54,2,0.09,0,0,0,0,555,1,0,1,0,10.7,0,0
SYN-ADV-03843,9913.44,3,0.34,0,0,1,0,22,0,1,4,2,78.3,1,1
SYN-ADV-03844,76.15,1,0.16,0,0,0,0,1033,1,0,2,0,14.6,0,0
SYN-ADV-03845,2641.42,1,0.13,0,0,0,0,209,1,0,1,0,12.1,0,0
SYN-ADV-03846,17795.44,2,0.28,1,0,0,0,60,1,0,2,0,15.3,1,0
SYN-ADV-03847,4684.03,2,0.26,0,1,0,0,1296,1,0,3,1,50.3,1,1
SYN-ADV-03848,50.0,2,0.51,0,1,1,1,22,0,1,8,1,86.6,1,1
SYN-ADV-03849,964.56,2,0.18,0,0,0,0,256,1,0,1,0,11.1,0,0
SYN-ADV-03850,3349.56,1,0.24,0,0,0,0,222,0,0,2,0,33.3,1,0
SYN-ADV-03851,100.0,1,0.11,1,1,0,0,8,0,1,1,0,12.8,0,1
SYN-ADV-03852,1132.67,2,0.07,0,0,0,0,672,1,0,1,0,8.0,0,0
SYN-ADV-03853,5409.08,2,0.01,0,0,0,0,2176,1,0,1,0,8.9,0,0
SYN-ADV-03854,2943.28,3,0.17,1,0,0,0,2463,1,0,7,0,51.1,1,1
SYN-ADV-03855,673.42,1,0.04,0,0,0,0,1039,1,0,1,0,3.5,0,0
SYN-ADV-03856,6009.51,4,0.59,1,1,1,0,83,1,0,2,0,25.0,0,0
SYN-ADV-03857,1500.0,1,0.08,1,1,1,1,4,0,1,1,0,12.8,1,1
SYN-ADV-03858,63043.73,3,0.46,0,1,0,0,297,1,0,2,0,26.5,1,0
SYN-ADV-03859,583.97,1,0.03,0,0,0,0,1973,1,0,2,0,12.3,0,0
SYN-ADV-03860,1613.54,2,0.15,0,0,0,0,228,1,0,1,0,6.2,0,0
SYN-ADV-03861,1380.77,2,0.18,0,0,0,0,893,1,0,2,0,7.8,0,0
SYN-ADV-03862,8045.54,2,0.28,0,0,0,0,486,1,0,5,0,33.5,0,0
SYN-ADV-03863,33141.67,2,0.29,0,0,0,0,203,1,0,7,0,46.5,0,0
SYN-ADV-03864,35949.43,1,0.42,1,1,0,1,1360,1,0,5,1,52.8,1,1
SYN-ADV-03865,135.14,2,0.19,0,0,0,0,2029,1,0,1,0,5.0,0,0
SYN-ADV-03866,25040.27,5,0.49,1,1,0,0,161,0,0,4,0,19.9,0,0
SYN-ADV-03867,1322.32,1,0.15,0,0,0,1,10,0,0,7,1,75.5,1,1
SYN-ADV-03868,2753.03,1,0.11,0,0,0,0,305,1,0,1,0,13.0,0,0
SYN-ADV-03869,10178.39,2,0.21,0,0,0,0,272,1,0,6,0,21.8,0,0
SYN-ADV-03870,10.0,5,0.77,1,1,1,0,4,0,1,5,4,78.9,1,1
SYN-ADV-03871,62060.57,4,0.59,1,1,1,0,70,1,0,3,0,21.9,0,0
SYN-ADV-03872,176.18,2,0.18,0,0,0,0,1861,1,0,1,0,10.2,0,0
SYN-ADV-03873,7070.49,2,0.3,0,0,0,0,13,0,1,9,1,86.6,1,1
SYN-ADV-03874,6415.29,2,0.37,0,0,0,0,282,1,0,7,0,43.0,0,0
SYN-ADV-03875,2799.24,2,0.1,0,0,0,0,1847,1,0,2,0,7.7,0,0
SYN-ADV-03876,643.73,2,0.03,0,0,0,0,1834,1,0,1,0,3.3,0,0
SYN-ADV-03877,8167.62,1,0.35,1,1,0,0,1655,1,0,3,1,49.6,1,1
SYN-ADV-03878,500.0,3,0.33,1,1,1,1,30,0,1,10,2,83.7,1,1
SYN-ADV-03879,27974.81,3,0.31,0,0,0,0,690,1,0,6,0,47.4,0,0
SYN-ADV-03880,54551.93,3,0.34,1,0,0,0,53,1,0,3,0,10.7,0,0
SYN-ADV-03881,25000.0,5,0.6,1,1,1,0,12,0,1,12,2,84.9,1,1
SYN-ADV-03882,320.47,2,0.16,0,0,0,0,1620,1,0,1,0,11.2,0,0
SYN-ADV-03883,1344.36,2,0.14,0,0,0,0,1859,1,0,1,0,12.3,0,0
SYN-ADV-03884,270.61,1,0.15,0,0,0,1,40,1,0,7,3,68.6,0,1
SYN-ADV-03885,1290.65,1,0.06,0,0,0,0,442,1,0,1,0,5.4,0,0
SYN-ADV-03886,5485.65,3,0.31,0,0,0,0,441,1,0,7,0,25.0,0,0
SYN-ADV-03887,660.28,1,0.09,0,0,0,0,2363,1,0,2,0,4.4,0,0
SYN-ADV-03888,17353.01,1,0.28,1,1,0,0,2036,1,0,5,1,71.1,0,1
SYN-ADV-03889,10.0,5,0.35,0,1,0,1,23,0,1,6,3,76.0,1,1
SYN-ADV-03890,2008.33,1,0.11,0,0,0,0,1703,1,0,1,0,4.1,0,0
SYN-ADV-03891,1500.0,1,0.06,1,1,0,0,5,0,1,1,0,14.5,1,1
SYN-ADV-03892,40372.76,4,0.43,1,1,0,0,298,1,0,4,0,22.5,1,0
SYN-ADV-03893,10.0,1,0.02,1,1,1,0,2,0,1,1,0,29.9,1,1
SYN-ADV-03894,25.0,1,0.18,1,1,0,0,9,0,1,1,0,14.3,1,1
SYN-ADV-03895,10.0,2,0.64,1,1,0,0,10,0,1,11,2,78.8,1,1
SYN-ADV-03896,217.2,1,0.18,0,0,0,0,1902,1,0,1,0,7.5,0,0
SYN-ADV-03897,1706.42,2,0.03,0,0,0,0,308,1,0,2,0,12.5,0,0
SYN-ADV-03898,15929.66,4,0.23,0,0,0,0,496,1,0,9,0,22.9,0,0
SYN-ADV-03899,4035.1,1,0.14,0,0,0,0,281,1,0,2,0,22.0,1,0
SYN-ADV-03900,100.0,1,0.09,1,1,1,1,1,0,1,1,0,13.5,0,1
SYN-ADV-03901,10.0,2,0.78,1,1,0,1,28,0,1,8,2,74.5,1,1
SYN-ADV-03902,2528.78,1,0.06,0,0,0,0,1409,1,0,1,0,6.8,0,0
SYN-ADV-03903,54478.18,5,0.5,1,0,0,0,178,1,0,2,0,24.2,0,0
SYN-ADV-03904,100.0,1,0.04,1,1,1,1,4,0,1,1,0,27.6,1,1
SYN-ADV-03905,25848.09,3,0.27,0,0,0,0,353,1,0,9,0,39.7,0,0
SYN-ADV-03906,64189.41,4,0.43,1,0,0,0,295,1,0,4,0,21.1,0,0
SYN-ADV-03907,431.42,2,0.2,0,0,0,0,86,0,0,5,2,75.2,1,1
SYN-ADV-03908,55058.77,2,0.4,1,0,0,0,97,1,0,3,0,28.0,0,0
SYN-ADV-03909,1548.25,1,0.15,0,0,0,0,27,0,0,9,2,79.2,0,1
SYN-ADV-03910,6206.27,5,0.33,1,0,0,0,53,0,0,3,0,28.6,0,0
SYN-ADV-03911,10.0,6,0.32,1,1,1,0,12,1,1,7,3,79.6,1,1
SYN-ADV-03912,4916.8,1,0.09,0,0,0,0,221,1,1,3,0,28.7,0,0
SYN-ADV-03913,1315.51,2,0.02,0,0,0,0,2031,1,0,2,0,14.0,0,0
SYN-ADV-03914,1883.34,2,0.1,0,0,0,0,1115,1,0,2,0,13.4,0,0
SYN-ADV-03915,500.0,7,0.79,1,1,1,1,29,0,1,11,4,89.4,1,1
SYN-ADV-03916,4500.0,8,0.34,1,1,1,0,8,0,1,11,3,91.3,1,1
SYN-ADV-03917,3709.75,2,0.06,0,0,0,0,416,1,0,1,0,2.8,0,0
SYN-ADV-03918,25000.0,4,0.3,1,1,1,1,21,0,0,9,2,81.1,1,1
SYN-ADV-03919,2149.29,2,0.05,0,0,0,0,1595,1,0,1,0,11.2,0,0
SYN-ADV-03920,42459.1,4,0.32,1,1,1,1,967,1,0,6,0,45.7,1,1
SYN-ADV-03921,307.63,1,0.07,0,0,0,0,238,1,0,3,0,25.7,1,0
SYN-ADV-03922,50.0,7,0.39,1,1,0,0,25,0,1,6,4,73.9,1,1
SYN-ADV-03923,84390.64,3,0.64,1,0,1,0,236,1,0,2,0,21.6,0,0
SYN-ADV-03924,270.76,2,0.02,0,0,0,0,940,1,0,1,0,10.2,0,0
SYN-ADV-03925,11972.95,5,0.61,1,0,0,0,79,1,0,2,0,30.5,0,0
SYN-ADV-03926,79544.14,5,0.63,1,0,0,0,220,1,0,3,0,18.3,0,0
SYN-ADV-03927,10.0,1,0.05,1,1,1,0,12,0,1,1,0,16.3,1,1
SYN-ADV-03928,906.23,1,0.03,0,0,0,0,406,1,0,1,0,7.0,0,0
SYN-ADV-03929,15208.34,2,0.26,1,1,0,1,1210,1,0,4,0,71.4,1,1
SYN-ADV-03930,4920.31,2,0.24,0,0,0,0,296,1,0,2,0,24.1,1,0
SYN-ADV-03931,4500.0,3,0.7,1,1,1,1,23,1,1,9,3,89.9,1,1
SYN-ADV-03932,4500.0,4,0.52,1,0,1,1,29,1,1,5,2,84.8,1,1
SYN-ADV-03933,1262.21,2,0.18,0,0,0,0,1612,1,0,1,0,10.7,0,0
SYN-ADV-03934,500.0,6,0.57,1,1,1,1,20,0,0,6,3,90.3,1,1
SYN-ADV-03935,1435.27,3,0.27,0,0,0,1,84,0,0,7,3,88.0,0,1
SYN-ADV-03936,27442.3,2,0.17,0,0,0,0,778,1,0,5,0,20.8,0,0
SYN-ADV-03937,500.0,3,0.33,1,0,0,1,18,0,1,12,1,89.3,1,1
SYN-ADV-03938,44045.42,4,0.56,1,0,0,0,67,1,0,4,0,24.9,0,0
SYN-ADV-03939,3842.1,2,0.23,0,0,0,0,410,1,0,2,0,13.5,0,0
SYN-ADV-03940,5193.43,2,0.1,0,0,0,0,332,1,0,2,0,5.1,0,0
SYN-ADV-03941,4385.26,2,0.02,0,0,0,0,1216,1,0,1,0,7.4,0,0
SYN-ADV-03942,100.0,1,0.01,1,1,1,0,7,0,1,1,0,32.1,1,1
SYN-ADV-03943,327.94,1,0.1,0,0,0,0,1382,1,0,1,0,11.3,0,0
SYN-ADV-03944,161.45,1,0.18,0,0,0,0,1836,1,0,2,0,10.9,0,0
SYN-ADV-03945,180.83,1,0.19,0,0,0,0,413,1,0,2,0,13.8,0,0
SYN-ADV-03946,2396.36,1,0.08,0,0,0,0,2117,1,0,1,0,11.0,0,0
SYN-ADV-03947,224.45,2,0.14,0,0,0,0,531,1,0,2,0,7.4,0,0
SYN-ADV-03948,76318.92,2,0.48,1,0,0,0,253,1,0,3,0,22.5,0,0
SYN-ADV-03949,4500.0,2,0.75,1,1,1,0,8,0,0,6,2,80.2,1,1
SYN-ADV-03950,50.0,2,0.81,1,1,1,0,12,0,1,11,4,84.2,1,1
SYN-ADV-03951,3875.24,2,0.15,0,0,0,0,549,1,0,2,0,14.1,0,0
SYN-ADV-03952,1948.22,1,0.2,0,0,1,0,59,0,0,5,1,82.5,0,1
SYN-ADV-03953,38756.5,3,0.34,0,1,1,0,50,1,0,3,0,14.5,1,0
SYN-ADV-03954,1710.73,2,0.06,0,0,0,0,269,1,0,2,0,10.7,0,0
SYN-ADV-03955,1500.0,1,0.01,1,1,1,1,7,0,1,1,0,21.8,1,1
SYN-ADV-03956,41381.9,5,0.5,1,0,0,0,78,1,0,3,0,29.4,0,0
SYN-ADV-03957,74.68,1,0.17,0,0,0,0,852,1,0,2,0,4.6,0,0
SYN-ADV-03958,7044.55,2,0.47,1,0,1,0,1365,1,0,4,0,51.9,1,1
SYN-ADV-03959,6267.92,4,0.31,0,0,0,0,334,1,0,5,0,47.0,0,0
SYN-ADV-03960,48203.42,5,0.59,1,0,1,0,256,0,0,4,0,11.5,0,0
SYN-ADV-03961,33952.61,2,0.31,0,0,0,0,276,1,0,6,0,34.1,0,0
SYN-ADV-03962,914.67,2,0.29,0,0,1,0,60,0,1,7,3,81.6,1,1
SYN-ADV-03963,45569.46,3,0.31,0,0,0,0,217,1,0,2,0,31.5,0,0
SYN-ADV-03964,25.0,1,0.14,1,0,1,1,6,0,1,1,0,15.5,1,1
SYN-ADV-03965,17162.31,3,0.08,0,0,1,0,53,0,1,9,2,74.5,0,1
SYN-ADV-03966,32384.29,3,0.27,1,0,1,0,79,1,0,3,0,17.3,0,0
SYN-ADV-03967,2418.36,2,0.16,0,0,0,0,495,1,0,2,0,4.1,0,0
SYN-ADV-03968,2290.97,1,0.11,0,0,0,0,893,1,0,1,0,13.8,0,0
SYN-ADV-03969,2130.47,1,0.13,0,0,0,0,44,0,1,9,1,74.4,1,1
SYN-ADV-03970,32710.31,3,0.63,1,0,0,0,212,1,0,4,0,30.4,0,0
SYN-ADV-03971,38797.68,2,0.4,1,1,0,1,2445,1,0,5,0,54.6,1,1
SYN-ADV-03972,572.4,2,0.17,0,0,0,0,514,1,0,1,0,13.9,0,0
SYN-ADV-03973,16700.2,4,0.2,0,0,0,0,975,1,0,5,0,39.8,0,0
SYN-ADV-03974,633.94,2,0.16,0,0,0,0,398,1,0,2,0,15.7,1,0
SYN-ADV-03975,4870.28,2,0.24,0,0,0,0,417,1,1,2,0,36.0,0,0
SYN-ADV-03976,50.0,7,0.44,1,1,1,0,16,0,1,5,4,75.0,1,1
SYN-ADV-03977,5548.97,1,0.33,0,0,0,0,80,0,1,4,3,79.2,1,1
SYN-ADV-03978,119.48,1,0.09,0,0,0,0,271,1,0,1,0,10.4,0,0
SYN-ADV-03979,500.0,6,0.27,0,1,1,1,6,0,1,10,4,86.5,1,1
SYN-ADV-03980,4227.17,1,0.16,0,0,0,0,280,1,0,3,0,33.3,1,0
SYN-ADV-03981,1500.0,1,0.06,1,1,1,1,7,0,1,1,0,32.4,1,1
SYN-ADV-03982,82353.66,2,0.55,1,0,0,0,74,1,0,3,0,14.7,1,0
SYN-ADV-03983,1921.17,1,0.09,0,0,0,0,1918,1,0,1,0,6.1,0,0
SYN-ADV-03984,720.78,1,0.14,0,0,0,0,1542,1,0,1,0,6.0,0,0
